interaction_id,user_id,hotel_id,interaction_type,timestamp,session_id
INT_04195,USER_609,HOTEL_305,book,2025-08-04 02:07:28,SESSION_00932
INT_04196,USER_198,HOTEL_388,click,2025-07-10 07:23:28,SESSION_01348
INT_04197,USER_838,HOTEL_383,book,2025-07-10 21:00:26,SESSION_01148
INT_04198,USER_321,HOTEL_217,view,2025-07-20 04:42:11,SESSION_00238
INT_04199,USER_824,HOTEL_349,favourite,2025-07-29 05:43:44,SESSION_00699
INT_04200,USER_032,HOTEL_156,view,2025-07-31 15:19:22,SESSION_00138
INT_04201,USER_994,HOTEL_242,favourite,2025-06-10 08:13:57,SESSION_00674
INT_04202,USER_172,HOTEL_498,book,2025-08-05 21:36:29,SESSION_00567
INT_04203,USER_703,HOTEL_118,view,2025-07-10 11:39:05,SESSION_00632
INT_04204,USER_683,HOTEL_468,click,2025-08-05 12:00:38,SESSION_00024
INT_04205,USER_698,HOTEL_118,search,2025-07-06 03:59:22,SESSION_01373
INT_04206,USER_689,HOTEL_206,favourite,2025-06-21 10:03:27,SESSION_01555
INT_04207,USER_335,HOTEL_314,click,2025-08-22 03:13:42,SESSION_01309
INT_04208,USER_984,HOTEL_424,favourite,2025-08-04 11:53:36,SESSION_00589
INT_04209,USER_727,HOTEL_193,view,2025-06-23 20:16:06,SESSION_00234
INT_04210,USER_491,HOTEL_370,view,2025-07-16 10:20:59,SESSION_00245
INT_04211,USER_558,HOTEL_008,view,2025-08-30 01:34:39,SESSION_01652
INT_04212,USER_764,HOTEL_092,search,2025-06-20 18:19:47,SESSION_01640
INT_04213,USER_829,HOTEL_091,click,2025-06-09 09:46:18,SESSION_01163
INT_04214,USER_401,HOTEL_227,book,2025-09-01 19:11:40,SESSION_01400
INT_04215,USER_156,HOTEL_081,view,2025-08-30 11:10:36,SESSION_00806
INT_04216,USER_972,HOTEL_434,favourite,2025-08-23 18:50:13,SESSION_00562
INT_04217,USER_789,HOTEL_394,book,2025-06-20 05:56:58,SESSION_00082
INT_04218,USER_415,HOTEL_301,click,2025-06-30 23:00:27,SESSION_00507
INT_04219,USER_600,HOTEL_463,view,2025-06-30 13:51:26,SESSION_00795
INT_04220,USER_313,HOTEL_487,view,2025-07-22 14:39:10,SESSION_00934
INT_04221,USER_133,HOTEL_132,book,2025-07-19 10:58:54,SESSION_01607
INT_04222,USER_031,HOTEL_473,favourite,2025-07-02 07:51:48,SESSION_00452
INT_04223,USER_155,HOTEL_296,view,2025-08-21 22:20:33,SESSION_01339
INT_04224,USER_931,HOTEL_021,click,2025-08-05 12:15:52,SESSION_01576
INT_04225,USER_216,HOTEL_376,view,2025-06-17 01:47:01,SESSION_01292
INT_04226,USER_397,HOTEL_150,favourite,2025-06-11 06:46:51,SESSION_00790
INT_04227,USER_394,HOTEL_246,click,2025-08-04 18:54:05,SESSION_01156
INT_04228,USER_750,HOTEL_297,click,2025-08-01 05:58:51,SESSION_01186
INT_04229,USER_536,HOTEL_285,click,2025-06-19 00:41:37,SESSION_00053
INT_04230,USER_171,HOTEL_148,view,2025-08-22 20:59:23,SESSION_00457
INT_04231,USER_232,HOTEL_031,favourite,2025-07-27 16:39:08,SESSION_00034
INT_04232,USER_950,HOTEL_197,view,2025-08-29 00:22:52,SESSION_00162
INT_04233,USER_017,HOTEL_346,favourite,2025-06-16 03:09:51,SESSION_00308
INT_04234,USER_682,HOTEL_386,search,2025-06-25 03:11:42,SESSION_01416
INT_04235,USER_672,HOTEL_228,click,2025-08-22 18:03:03,SESSION_00758
INT_04236,USER_394,HOTEL_398,view,2025-07-14 10:03:57,SESSION_01439
INT_04237,USER_003,HOTEL_055,view,2025-08-26 21:41:32,SESSION_01389
INT_04238,USER_859,HOTEL_263,view,2025-08-18 00:04:42,SESSION_00662
INT_04239,USER_688,HOTEL_090,view,2025-08-31 05:34:20,SESSION_00563
INT_04240,USER_074,HOTEL_197,view,2025-08-18 10:08:07,SESSION_00699
INT_04241,USER_281,HOTEL_392,view,2025-06-20 10:46:25,SESSION_01625
INT_04242,USER_991,HOTEL_213,favourite,2025-07-06 14:14:16,SESSION_01523
INT_04243,USER_349,HOTEL_059,book,2025-07-10 09:26:36,SESSION_01264
INT_04244,USER_488,HOTEL_069,search,2025-08-06 11:15:05,SESSION_00936
INT_04245,USER_783,HOTEL_161,view,2025-07-02 18:10:25,SESSION_01349
INT_04246,USER_914,HOTEL_170,favourite,2025-06-27 19:00:34,SESSION_00098
INT_04247,USER_578,HOTEL_016,book,2025-07-30 06:45:27,SESSION_00248
INT_04248,USER_145,HOTEL_252,book,2025-07-02 20:27:24,SESSION_00679
INT_04249,USER_529,HOTEL_349,view,2025-07-20 21:44:01,SESSION_00928
INT_04250,USER_336,HOTEL_343,book,2025-07-01 05:46:20,SESSION_01187
INT_04251,USER_212,HOTEL_433,click,2025-08-04 08:08:43,SESSION_00403
INT_04252,USER_1000,HOTEL_383,click,2025-06-14 05:07:35,SESSION_01455
INT_04253,USER_914,HOTEL_363,book,2025-07-10 09:07:07,SESSION_00450
INT_04254,USER_013,HOTEL_160,view,2025-07-07 09:01:29,SESSION_01091
INT_04255,USER_648,HOTEL_167,view,2025-06-23 03:10:13,SESSION_01432
INT_04256,USER_752,HOTEL_218,view,2025-08-17 13:38:57,SESSION_01112
INT_04257,USER_605,HOTEL_274,click,2025-08-07 07:52:58,SESSION_01391
INT_04258,USER_564,HOTEL_469,favourite,2025-07-08 02:59:43,SESSION_00387
INT_04259,USER_171,HOTEL_428,click,2025-07-29 17:58:37,SESSION_01648
INT_04260,USER_353,HOTEL_196,book,2025-08-10 07:53:36,SESSION_01210
INT_04261,USER_238,HOTEL_411,click,2025-07-16 05:46:48,SESSION_01524
INT_04262,USER_140,HOTEL_191,favourite,2025-08-26 09:05:26,SESSION_00263
INT_04263,USER_510,HOTEL_275,click,2025-08-10 15:35:45,SESSION_00153
INT_04264,USER_516,HOTEL_237,book,2025-06-14 15:37:43,SESSION_00090
INT_04265,USER_405,HOTEL_094,view,2025-07-11 01:05:12,SESSION_01329
INT_04266,USER_841,HOTEL_498,book,2025-07-15 10:52:09,SESSION_01093
INT_04267,USER_311,HOTEL_207,click,2025-08-10 01:10:29,SESSION_00910
INT_04268,USER_567,HOTEL_093,click,2025-07-10 00:28:57,SESSION_00547
INT_04269,USER_686,HOTEL_218,view,2025-06-06 14:32:22,SESSION_00538
INT_04270,USER_243,HOTEL_087,view,2025-08-21 04:26:17,SESSION_00206
INT_04271,USER_467,HOTEL_122,book,2025-08-20 21:40:33,SESSION_01523
INT_04272,USER_324,HOTEL_362,favourite,2025-07-19 23:58:19,SESSION_01395
INT_04273,USER_889,HOTEL_468,click,2025-07-13 07:04:54,SESSION_01296
INT_04274,USER_880,HOTEL_139,view,2025-08-13 00:52:56,SESSION_00391
INT_04275,USER_129,HOTEL_055,view,2025-08-06 19:02:19,SESSION_01275
INT_04276,USER_869,HOTEL_470,view,2025-08-30 10:17:18,SESSION_00355
INT_04277,USER_849,HOTEL_412,click,2025-06-08 16:36:04,SESSION_00916
INT_04278,USER_279,HOTEL_296,click,2025-08-27 12:34:23,SESSION_01517
INT_04279,USER_107,HOTEL_133,click,2025-07-22 07:29:36,SESSION_00719
INT_04280,USER_159,HOTEL_423,view,2025-08-14 06:10:22,SESSION_00154
INT_04281,USER_616,HOTEL_087,click,2025-06-30 04:45:43,SESSION_01388
INT_04282,USER_794,HOTEL_203,favourite,2025-08-26 19:15:38,SESSION_00148
INT_04283,USER_120,HOTEL_163,view,2025-08-13 04:44:30,SESSION_00477
INT_04284,USER_981,HOTEL_259,click,2025-06-30 05:18:21,SESSION_00064
INT_04285,USER_053,HOTEL_146,click,2025-07-11 13:10:48,SESSION_00554
INT_04286,USER_671,HOTEL_487,view,2025-07-22 00:08:22,SESSION_00954
INT_04287,USER_465,HOTEL_310,view,2025-07-19 09:19:02,SESSION_01430
INT_04288,USER_756,HOTEL_099,view,2025-08-04 22:55:32,SESSION_00819
INT_04289,USER_357,HOTEL_221,view,2025-07-01 19:43:12,SESSION_01518
INT_04290,USER_038,HOTEL_399,view,2025-07-23 04:39:49,SESSION_00918
INT_04291,USER_677,HOTEL_148,book,2025-06-07 09:07:11,SESSION_00568
INT_04292,USER_816,HOTEL_488,view,2025-07-20 09:43:25,SESSION_01063
INT_04293,USER_462,HOTEL_152,favourite,2025-08-13 01:42:10,SESSION_01486
INT_04294,USER_178,HOTEL_189,click,2025-08-30 22:55:36,SESSION_00416
INT_04295,USER_946,HOTEL_092,book,2025-06-29 03:07:45,SESSION_00137
INT_04296,USER_562,HOTEL_018,book,2025-06-22 10:17:45,SESSION_01075
INT_04297,USER_430,HOTEL_175,click,2025-06-06 17:12:36,SESSION_00063
INT_04298,USER_268,HOTEL_099,view,2025-07-08 06:22:43,SESSION_00610
INT_04299,USER_717,HOTEL_251,favourite,2025-06-29 13:16:49,SESSION_01612
INT_04300,USER_965,HOTEL_285,view,2025-07-12 00:22:33,SESSION_00886
INT_04301,USER_300,HOTEL_320,favourite,2025-07-25 07:07:07,SESSION_01119
INT_04302,USER_373,HOTEL_219,book,2025-07-26 17:13:33,SESSION_00785
INT_04303,USER_274,HOTEL_249,view,2025-08-06 08:31:30,SESSION_00374
INT_04304,USER_289,HOTEL_484,view,2025-06-23 15:44:07,SESSION_00008
INT_04305,USER_571,HOTEL_089,click,2025-06-25 20:05:42,SESSION_00549
INT_04306,USER_732,HOTEL_446,view,2025-07-18 15:51:50,SESSION_00507
INT_04307,USER_165,HOTEL_104,click,2025-07-27 11:53:30,SESSION_00977
INT_04308,USER_859,HOTEL_190,view,2025-07-31 17:02:55,SESSION_01641
INT_04309,USER_486,HOTEL_196,click,2025-08-26 11:29:21,SESSION_00588
INT_04310,USER_238,HOTEL_251,click,2025-08-06 09:37:24,SESSION_00376
INT_04311,USER_062,HOTEL_124,view,2025-07-23 07:03:05,SESSION_00353
INT_04312,USER_280,HOTEL_390,click,2025-06-05 00:08:21,SESSION_01108
INT_04313,USER_837,HOTEL_084,view,2025-08-19 09:08:11,SESSION_00852
INT_04314,USER_086,HOTEL_393,view,2025-06-10 03:38:33,SESSION_00889
INT_04315,USER_183,HOTEL_147,view,2025-08-10 10:19:02,SESSION_00485
INT_04316,USER_509,HOTEL_025,click,2025-06-22 07:29:26,SESSION_01464
INT_04317,USER_225,HOTEL_139,click,2025-07-08 13:41:47,SESSION_01582
INT_04318,USER_375,HOTEL_269,view,2025-07-05 20:52:33,SESSION_01585
INT_04319,USER_434,HOTEL_194,view,2025-07-27 05:56:06,SESSION_00776
INT_04320,USER_751,HOTEL_368,click,2025-07-30 16:51:44,SESSION_00223
INT_04321,USER_349,HOTEL_417,view,2025-06-06 14:27:21,SESSION_00132
INT_04322,USER_112,HOTEL_058,view,2025-08-14 06:55:46,SESSION_00748
INT_04323,USER_866,HOTEL_262,view,2025-07-14 06:10:28,SESSION_00634
INT_04324,USER_840,HOTEL_466,search,2025-06-28 20:44:50,SESSION_00470
INT_04325,USER_723,HOTEL_215,view,2025-08-10 08:46:41,SESSION_00773
INT_04326,USER_131,HOTEL_377,book,2025-08-25 09:18:35,SESSION_00393
INT_04327,USER_785,HOTEL_049,view,2025-07-08 07:58:15,SESSION_00447
INT_04328,USER_927,HOTEL_373,view,2025-07-29 01:35:44,SESSION_01089
INT_04329,USER_050,HOTEL_074,view,2025-06-19 13:13:22,SESSION_01015
INT_04330,USER_560,HOTEL_260,click,2025-08-11 18:05:09,SESSION_00486
INT_04331,USER_856,HOTEL_445,favourite,2025-08-04 06:39:28,SESSION_01375
INT_04332,USER_210,HOTEL_033,view,2025-07-24 07:48:19,SESSION_00721
INT_04333,USER_677,HOTEL_420,search,2025-07-03 01:33:20,SESSION_01471
INT_04334,USER_050,HOTEL_119,view,2025-08-15 03:31:54,SESSION_00813
INT_04335,USER_059,HOTEL_491,click,2025-06-25 21:12:04,SESSION_01276
INT_04336,USER_388,HOTEL_381,click,2025-07-02 18:40:52,SESSION_00742
INT_04337,USER_853,HOTEL_455,view,2025-07-11 08:51:30,SESSION_00953
INT_04338,USER_390,HOTEL_454,view,2025-06-23 14:50:46,SESSION_00694
INT_04339,USER_409,HOTEL_001,click,2025-07-15 21:56:32,SESSION_01451
INT_04340,USER_411,HOTEL_201,book,2025-07-19 10:09:43,SESSION_00622
INT_04341,USER_382,HOTEL_491,favourite,2025-07-16 20:13:23,SESSION_00436
INT_04342,USER_103,HOTEL_488,click,2025-08-28 07:03:43,SESSION_01528
INT_04343,USER_403,HOTEL_246,book,2025-08-05 21:31:18,SESSION_01664
INT_04344,USER_550,HOTEL_410,click,2025-07-09 14:37:54,SESSION_00166
INT_04345,USER_430,HOTEL_090,click,2025-06-10 23:33:40,SESSION_00551
INT_04346,USER_585,HOTEL_424,book,2025-07-28 08:38:14,SESSION_00124
INT_04347,USER_655,HOTEL_048,view,2025-07-28 08:24:57,SESSION_00058
INT_04348,USER_986,HOTEL_377,favourite,2025-08-17 23:07:57,SESSION_00615
INT_04349,USER_990,HOTEL_493,view,2025-07-03 16:01:25,SESSION_01586
INT_04350,USER_902,HOTEL_203,view,2025-06-22 00:25:39,SESSION_01469
INT_04351,USER_197,HOTEL_494,book,2025-06-24 19:25:04,SESSION_00465
INT_04352,USER_980,HOTEL_289,click,2025-06-17 06:52:44,SESSION_00773
INT_04353,USER_228,HOTEL_301,view,2025-07-26 04:42:37,SESSION_01361
INT_04354,USER_716,HOTEL_243,click,2025-08-20 06:55:46,SESSION_00894
INT_04355,USER_108,HOTEL_499,view,2025-06-25 23:43:10,SESSION_01335
INT_04356,USER_396,HOTEL_208,view,2025-07-23 08:24:08,SESSION_01543
INT_04357,USER_076,HOTEL_123,view,2025-08-17 19:01:58,SESSION_01146
INT_04358,USER_399,HOTEL_449,click,2025-06-18 07:49:39,SESSION_00588
INT_04359,USER_748,HOTEL_120,view,2025-08-14 11:41:55,SESSION_00269
INT_04360,USER_841,HOTEL_056,view,2025-06-28 05:48:55,SESSION_00683
INT_04361,USER_571,HOTEL_252,search,2025-08-06 16:40:46,SESSION_00113
INT_04362,USER_269,HOTEL_106,view,2025-07-26 17:56:28,SESSION_00589
INT_04363,USER_039,HOTEL_428,view,2025-06-12 17:49:42,SESSION_01589
INT_04364,USER_298,HOTEL_487,favourite,2025-07-06 21:14:20,SESSION_01660
INT_04365,USER_382,HOTEL_104,book,2025-07-19 12:16:53,SESSION_00353
INT_04366,USER_754,HOTEL_005,click,2025-06-13 00:48:15,SESSION_00931
INT_04367,USER_264,HOTEL_361,book,2025-06-20 11:20:01,SESSION_00620
INT_04368,USER_845,HOTEL_259,book,2025-08-12 18:35:29,SESSION_00464
INT_04369,USER_934,HOTEL_284,favourite,2025-09-01 09:25:02,SESSION_00862
INT_04370,USER_726,HOTEL_499,view,2025-08-07 17:27:22,SESSION_00719
INT_04371,USER_401,HOTEL_264,book,2025-08-14 19:21:54,SESSION_00700
INT_04372,USER_190,HOTEL_379,view,2025-07-07 12:47:39,SESSION_00794
INT_04373,USER_498,HOTEL_098,view,2025-09-01 04:29:52,SESSION_00258
INT_04374,USER_714,HOTEL_363,view,2025-06-09 22:27:53,SESSION_00830
INT_04375,USER_235,HOTEL_459,search,2025-06-07 15:58:47,SESSION_00782
INT_04376,USER_577,HOTEL_200,view,2025-06-15 13:41:50,SESSION_00128
INT_04377,USER_212,HOTEL_268,book,2025-08-15 16:07:27,SESSION_01121
INT_04378,USER_938,HOTEL_108,view,2025-08-30 18:55:22,SESSION_01652
INT_04379,USER_394,HOTEL_122,book,2025-08-18 08:07:01,SESSION_00233
INT_04380,USER_583,HOTEL_231,view,2025-08-12 11:20:07,SESSION_01450
INT_04381,USER_788,HOTEL_358,view,2025-08-19 13:44:24,SESSION_01112
INT_04382,USER_367,HOTEL_001,click,2025-08-03 07:03:50,SESSION_00454
INT_04383,USER_560,HOTEL_249,click,2025-08-17 09:49:22,SESSION_01382
INT_04384,USER_213,HOTEL_106,view,2025-08-17 11:58:45,SESSION_01572
INT_04385,USER_337,HOTEL_324,view,2025-08-08 03:47:00,SESSION_00545
INT_04386,USER_206,HOTEL_343,click,2025-08-04 07:33:30,SESSION_00863
INT_04387,USER_145,HOTEL_455,view,2025-07-31 02:15:19,SESSION_01054
INT_04388,USER_164,HOTEL_268,view,2025-08-25 12:13:45,SESSION_00499
INT_04389,USER_459,HOTEL_380,search,2025-09-01 15:48:13,SESSION_00929
INT_04390,USER_158,HOTEL_057,click,2025-08-18 19:37:46,SESSION_00078
INT_04391,USER_799,HOTEL_360,book,2025-08-14 15:10:56,SESSION_00152
INT_04392,USER_201,HOTEL_169,click,2025-06-13 08:49:35,SESSION_00357
INT_04393,USER_732,HOTEL_192,book,2025-07-21 04:14:34,SESSION_00794
INT_04394,USER_645,HOTEL_226,click,2025-08-08 11:22:40,SESSION_01453
INT_04395,USER_254,HOTEL_306,book,2025-07-28 17:30:09,SESSION_00216
INT_04396,USER_928,HOTEL_486,view,2025-08-31 11:54:36,SESSION_00100
INT_04397,USER_286,HOTEL_158,view,2025-07-16 08:24:50,SESSION_00989
INT_04398,USER_792,HOTEL_387,favourite,2025-07-16 08:01:40,SESSION_00443
INT_04399,USER_229,HOTEL_185,click,2025-07-27 15:54:39,SESSION_00368
INT_04400,USER_073,HOTEL_031,view,2025-06-11 19:46:25,SESSION_01113
INT_04401,USER_787,HOTEL_375,view,2025-07-27 23:52:12,SESSION_00722
INT_04402,USER_311,HOTEL_268,click,2025-07-08 01:00:00,SESSION_00427
INT_04403,USER_586,HOTEL_113,click,2025-06-12 06:39:37,SESSION_00361
INT_04404,USER_177,HOTEL_107,book,2025-06-25 04:24:08,SESSION_01309
INT_04405,USER_252,HOTEL_339,view,2025-07-23 09:20:19,SESSION_00366
INT_04406,USER_002,HOTEL_477,view,2025-06-17 07:07:56,SESSION_01095
INT_04407,USER_504,HOTEL_305,view,2025-08-15 19:51:06,SESSION_01124
INT_04408,USER_834,HOTEL_173,click,2025-08-06 10:19:56,SESSION_01321
INT_04409,USER_375,HOTEL_384,favourite,2025-07-25 01:20:05,SESSION_01002
INT_04410,USER_890,HOTEL_021,book,2025-06-10 15:09:08,SESSION_00969
INT_04411,USER_001,HOTEL_379,view,2025-07-12 17:13:05,SESSION_01008
INT_04412,USER_054,HOTEL_351,view,2025-06-22 01:41:45,SESSION_00585
INT_04413,USER_912,HOTEL_096,click,2025-07-15 07:00:37,SESSION_00448
INT_04414,USER_262,HOTEL_187,view,2025-08-31 15:24:26,SESSION_00192
INT_04415,USER_136,HOTEL_313,click,2025-08-03 17:38:59,SESSION_01269
INT_04416,USER_947,HOTEL_379,view,2025-07-07 00:39:28,SESSION_00096
INT_04417,USER_905,HOTEL_192,view,2025-08-29 23:52:06,SESSION_01073
INT_04418,USER_756,HOTEL_310,click,2025-06-20 16:55:22,SESSION_00594
INT_04419,USER_524,HOTEL_420,click,2025-07-11 11:23:12,SESSION_00205
INT_04420,USER_174,HOTEL_227,view,2025-08-06 19:11:32,SESSION_00127
INT_04421,USER_161,HOTEL_057,view,2025-08-16 08:52:33,SESSION_01230
INT_04422,USER_154,HOTEL_063,click,2025-07-13 03:27:21,SESSION_00490
INT_04423,USER_283,HOTEL_195,favourite,2025-07-09 09:31:24,SESSION_01416
INT_04424,USER_139,HOTEL_293,view,2025-08-12 04:18:58,SESSION_00325
INT_04425,USER_153,HOTEL_178,click,2025-07-14 06:45:40,SESSION_00883
INT_04426,USER_642,HOTEL_367,view,2025-07-09 12:06:50,SESSION_01295
INT_04427,USER_630,HOTEL_454,book,2025-08-27 08:45:57,SESSION_01626
INT_04428,USER_275,HOTEL_438,book,2025-06-26 23:19:21,SESSION_01061
INT_04429,USER_925,HOTEL_471,click,2025-06-28 23:12:13,SESSION_00927
INT_04430,USER_551,HOTEL_299,book,2025-08-08 03:13:46,SESSION_00234
INT_04431,USER_515,HOTEL_352,click,2025-07-08 06:11:45,SESSION_00007
INT_04432,USER_361,HOTEL_430,view,2025-07-29 08:58:13,SESSION_01498
INT_04433,USER_222,HOTEL_342,search,2025-07-23 10:45:38,SESSION_01354
INT_04434,USER_370,HOTEL_072,search,2025-06-24 20:22:05,SESSION_00361
INT_04435,USER_484,HOTEL_171,view,2025-07-18 21:03:12,SESSION_01356
INT_04436,USER_656,HOTEL_318,click,2025-07-15 04:54:30,SESSION_01001
INT_04437,USER_932,HOTEL_061,view,2025-06-28 10:28:59,SESSION_00030
INT_04438,USER_159,HOTEL_286,click,2025-08-29 11:40:45,SESSION_01465
INT_04439,USER_252,HOTEL_218,click,2025-06-14 00:41:24,SESSION_01523
INT_04440,USER_816,HOTEL_394,click,2025-08-25 19:45:27,SESSION_01353
INT_04441,USER_573,HOTEL_330,search,2025-08-31 06:28:05,SESSION_01213
INT_04442,USER_396,HOTEL_112,view,2025-07-14 16:03:12,SESSION_01389
INT_04443,USER_998,HOTEL_103,click,2025-06-11 16:25:32,SESSION_00662
INT_04444,USER_416,HOTEL_472,view,2025-08-02 10:17:01,SESSION_00213
INT_04445,USER_646,HOTEL_177,click,2025-09-02 08:43:27,SESSION_01618
INT_04446,USER_947,HOTEL_133,book,2025-08-25 02:27:41,SESSION_01499
INT_04447,USER_922,HOTEL_025,search,2025-08-01 14:52:30,SESSION_00123
INT_04448,USER_350,HOTEL_226,book,2025-08-31 16:08:47,SESSION_00219
INT_04449,USER_626,HOTEL_456,book,2025-08-07 00:55:13,SESSION_00572
INT_04450,USER_849,HOTEL_123,view,2025-08-17 04:34:32,SESSION_00703
INT_04451,USER_425,HOTEL_397,book,2025-06-19 05:48:10,SESSION_00590
INT_04452,USER_386,HOTEL_113,click,2025-07-30 05:12:25,SESSION_01613
INT_04453,USER_126,HOTEL_440,view,2025-08-31 01:00:36,SESSION_01419
INT_04454,USER_821,HOTEL_070,view,2025-07-21 18:50:58,SESSION_00297
INT_04455,USER_225,HOTEL_004,view,2025-07-29 22:20:00,SESSION_01195
INT_04456,USER_753,HOTEL_342,book,2025-08-25 02:31:36,SESSION_00926
INT_04457,USER_439,HOTEL_376,view,2025-06-16 06:58:01,SESSION_01488
INT_04458,USER_488,HOTEL_484,favourite,2025-07-01 09:28:58,SESSION_01106
INT_04459,USER_400,HOTEL_237,view,2025-08-18 15:39:14,SESSION_00093
INT_04460,USER_464,HOTEL_254,book,2025-09-01 12:57:31,SESSION_01195
INT_04461,USER_351,HOTEL_312,click,2025-07-18 10:54:51,SESSION_00014
INT_04462,USER_337,HOTEL_488,view,2025-07-09 20:30:39,SESSION_01444
INT_04463,USER_033,HOTEL_184,book,2025-07-27 15:28:55,SESSION_00428
INT_04464,USER_414,HOTEL_467,book,2025-06-06 13:13:19,SESSION_01136
INT_04465,USER_211,HOTEL_318,favourite,2025-08-26 22:18:28,SESSION_01004
INT_04466,USER_653,HOTEL_221,view,2025-07-01 13:20:56,SESSION_00039
INT_04467,USER_628,HOTEL_142,click,2025-06-22 08:34:14,SESSION_00984
INT_04468,USER_623,HOTEL_001,view,2025-06-17 00:49:47,SESSION_00247
INT_04469,USER_180,HOTEL_359,click,2025-06-12 03:02:33,SESSION_01540
INT_04470,USER_080,HOTEL_163,view,2025-07-06 11:05:28,SESSION_00445
INT_04471,USER_164,HOTEL_393,view,2025-07-19 10:00:26,SESSION_01497
INT_04472,USER_043,HOTEL_419,click,2025-06-29 08:03:35,SESSION_00852
INT_04473,USER_664,HOTEL_068,view,2025-07-19 14:04:21,SESSION_01543
INT_04474,USER_844,HOTEL_082,search,2025-08-11 15:16:53,SESSION_00112
INT_04475,USER_400,HOTEL_260,favourite,2025-07-13 10:09:22,SESSION_00206
INT_04476,USER_942,HOTEL_144,search,2025-08-30 15:35:52,SESSION_01641
INT_04477,USER_141,HOTEL_149,click,2025-06-29 06:43:21,SESSION_00822
INT_04478,USER_288,HOTEL_262,view,2025-06-16 17:58:58,SESSION_00648
INT_04479,USER_493,HOTEL_057,view,2025-08-07 04:08:49,SESSION_01581
INT_04480,USER_020,HOTEL_189,search,2025-07-01 06:35:44,SESSION_00731
INT_04481,USER_549,HOTEL_209,view,2025-09-02 18:46:25,SESSION_01067
INT_04482,USER_199,HOTEL_001,view,2025-07-02 22:14:02,SESSION_01507
INT_04483,USER_829,HOTEL_122,view,2025-08-19 10:58:12,SESSION_01283
INT_04484,USER_149,HOTEL_011,view,2025-07-09 09:08:06,SESSION_01624
INT_04485,USER_309,HOTEL_474,view,2025-06-24 06:02:38,SESSION_00816
INT_04486,USER_689,HOTEL_296,favourite,2025-08-28 00:18:32,SESSION_01484
INT_04487,USER_053,HOTEL_491,search,2025-07-29 23:43:50,SESSION_00261
INT_04488,USER_344,HOTEL_206,view,2025-06-21 12:01:48,SESSION_01222
INT_04489,USER_869,HOTEL_315,view,2025-06-15 04:24:26,SESSION_01295
INT_04490,USER_609,HOTEL_017,view,2025-08-15 20:59:27,SESSION_00752
INT_04491,USER_116,HOTEL_147,view,2025-08-14 19:22:51,SESSION_00415
INT_04492,USER_012,HOTEL_087,view,2025-08-04 10:20:12,SESSION_01393
INT_04493,USER_499,HOTEL_327,view,2025-06-22 10:25:14,SESSION_00160
INT_04494,USER_208,HOTEL_446,view,2025-07-19 01:57:45,SESSION_01240
INT_04495,USER_046,HOTEL_227,view,2025-07-11 23:11:27,SESSION_01623
INT_04496,USER_762,HOTEL_086,view,2025-08-11 07:58:15,SESSION_00575
INT_04497,USER_691,HOTEL_043,favourite,2025-07-11 09:38:34,SESSION_01411
INT_04498,USER_650,HOTEL_136,favourite,2025-08-28 10:20:57,SESSION_00750
INT_04499,USER_723,HOTEL_211,view,2025-08-02 16:07:25,SESSION_00007
INT_04500,USER_271,HOTEL_011,click,2025-07-19 17:54:23,SESSION_00263
INT_04501,USER_333,HOTEL_469,view,2025-09-01 22:20:28,SESSION_00073
INT_04502,USER_665,HOTEL_301,view,2025-07-17 21:42:13,SESSION_00486
INT_04503,USER_252,HOTEL_190,book,2025-07-01 21:18:11,SESSION_00017
INT_04504,USER_690,HOTEL_392,click,2025-08-14 10:58:51,SESSION_00614
INT_04505,USER_653,HOTEL_403,click,2025-08-13 02:43:53,SESSION_01616
INT_04506,USER_663,HOTEL_309,view,2025-08-27 16:58:35,SESSION_00521
INT_04507,USER_255,HOTEL_401,favourite,2025-07-27 08:54:10,SESSION_01372
INT_04508,USER_312,HOTEL_151,click,2025-06-13 13:53:06,SESSION_01387
INT_04509,USER_387,HOTEL_378,click,2025-08-01 19:26:34,SESSION_00346
INT_04510,USER_997,HOTEL_242,view,2025-08-29 09:13:23,SESSION_01158
INT_04511,USER_052,HOTEL_342,view,2025-06-15 01:42:35,SESSION_00298
INT_04512,USER_129,HOTEL_083,search,2025-07-21 15:15:45,SESSION_01346
INT_04513,USER_621,HOTEL_342,view,2025-06-23 11:09:06,SESSION_00422
INT_04514,USER_739,HOTEL_157,search,2025-08-24 16:07:14,SESSION_00916
INT_04515,USER_369,HOTEL_344,click,2025-07-22 09:34:00,SESSION_00174
INT_04516,USER_102,HOTEL_259,book,2025-08-06 10:23:59,SESSION_01188
INT_04517,USER_787,HOTEL_158,view,2025-08-07 07:41:15,SESSION_01421
INT_04518,USER_796,HOTEL_317,favourite,2025-06-16 11:28:32,SESSION_00076
INT_04519,USER_279,HOTEL_419,view,2025-08-31 12:01:43,SESSION_01403
INT_04520,USER_250,HOTEL_162,view,2025-06-25 18:38:16,SESSION_01314
INT_04521,USER_552,HOTEL_050,view,2025-07-29 11:08:40,SESSION_01284
INT_04522,USER_336,HOTEL_195,view,2025-07-31 13:05:31,SESSION_01497
INT_04523,USER_229,HOTEL_136,book,2025-07-28 06:54:36,SESSION_01325
INT_04524,USER_095,HOTEL_155,click,2025-08-19 01:03:05,SESSION_01073
